,Unnamed: 0,Hestekræfter,Brændstoftype,Biltype,Gearkasse,Årgang,Kilometer,Model,Pris,Link,Sidst synet,Farve,Registreringsdato,Antal døre,Antal gear,Cylindre,Trækhjul,Max påhæng,Tank,Km/l,0 - 100 km/t,Tophastighed,Vægt,Lasteevne,Airbags,Grøn Ejerafgift,Nypris,Nummerplade,Make
18958,18958,116,Benzin,Hatchback,Automatisk,2019,41000,A1 TFSi SB S-tr.,259900,/audia1tfsisbstr/id838772,,Sort,25022019,5,7,3,Forhjul,,40,"22,9","9,4",203,1100,580,6,1080,291955,,Audi
18959,18959,500,Benzin,Coupe,Automatisk,2018,13000,"911 GT3 4,0 Coupé PDK",946300,/porsche911gt340coupepdk/id838125,,Sortmetal,31082018,2,7,6,Baghjul,,64,"7,87","3,4",318,1430,347,,11020,2941325,,Porsche
18960,18960,500,Benzin,Coupe,Automatisk,2018,13000,"911 GT3 4,0 Coupé PDK",7685,/porsche911gt340coupepdk/id838128,,Sortmetal,31082018,2,7,6,Baghjul,,64,"7,87","3,4",318,1430,347,,11020,2941325,,Porsche
18961,18961,163,Benzin,MPV,Automatisk,2020,10000,"B200 1,3 AMG Line aut.",419900,/mercedesb20013amglineaut/id861556,,Sortmetal,06032020,5,7,4,Forhjul,1600,43,"20,4","8,2",223,1310,635,7,1160,,,Mercedes
18962,18962,120,Diesel,Stationcar,Automatisk,2018,49000,"Focus 1,5 EcoBlue Titanium stc. aut.",252500,/fordfocus15ecobluetitaniumstcaut/id837753,,Koks,20112018,5,8,4,Forhjul,1400,55,"24,4","10,5",191,1354,641,6,3520,288914,,Ford
18963,18963,105,Benzin,Stationcar,Manuel,2018,53000,"Astra 1,0 T 105 Enjoy ST",157900,/opelastra10t105enjoyst/id837771,,Koksmetal,27062018,5,5,3,Forhjul,1150,48,"22,2","11,8",195,1178,602,6,1080,221999,,Opel
18964,18964,120,Diesel,SUV,Manuel,2016,170000,"Vitara 1,6 DDiS Active",119900,/suzukivitara16ddisactive/id837738,,Hvid,20032016,5,6,4,Forhjul,1500,47,25,"11,5",180,1305,565,7,2180,252988,,Suzuki
18965,18965,60,Benzin,Hatchback,Manuel,2014,76000,"UP! 1,0 60 Move Up! BMT",54800,/vwup1060moveupbmt/id838502,,Hvid,24032014,3,5,3,Forhjul,,35,"24,4","14,4",160,829,461,4,660,102795,,VW
18966,18966,125,Diesel,Varevogn,Manuel,2015,105000,"Transit Custom 310L 2,2 TDCi 125 Trend Van",99900,/fordtransitcustom310l22tdci125trendvan/id837766,,Hvid,27052015,5,6,4,Forhjul,1500,80,"14,5",,,1926,1174,1,8100,282892,,Ford
18967,18967,102,Benzin,Hatchback,Manuel,2014,54000,"One 1,2 102",139900,/minione12102/id856795,,Hvid,06062014,3,6,3,Forhjul,,40,"21,7","9,9",195,1065,505,,660,,,Mini
18968,18968,408,El,SUV,Automatisk,2020,17000,EQC400 Edition 1886 aut. 4-M,699900,/mercedeseqc400edition1886aut4m/id838306,,Sølvmetal,06012020,5,1,,4x4,1800,,"48,4","5,1",180,2395,545,7,740,,,Mercedes
18969,18969,190,Diesel,Stationcar,Automatisk,2015,146000,"A4 2,0 TDi 190 S-line Avant Multitr.",234900,/audia420tdi190slineavantmultitr/id839537,,Koks,24062015,5,8,4,Forhjul,1700,63,"21,3","8,3",222,1605,485,6,3880,,,Audi
18970,18970,190,Diesel,Stationcar,Automatisk,2018,60000,"520d 2,0 Touring aut.",3395,/bmw520d20touringaut/id837660,,Sort,12102017,5,8,4,Baghjul,2000,66,"22,2","7,8",225,1635,745,6,4380,630395,,BMW
18971,18971,190,Diesel,Stationcar,Automatisk,2018,60000,"520d 2,0 Touring aut.",414000,/bmw520d20touringaut/id837659,,Sort,12102017,5,8,4,Baghjul,2000,66,"22,2","7,8",225,1635,745,6,4380,630395,,BMW
18972,18972,122,Benzin,Hatchback,Manuel,2013,135000,"Golf VII 1,4 TSi 122 Comfortline BMT",[,/vwgolfvii14tsi122comfortlinebmt/id837735,,Champagnemetal,16052013,5,6,4,Forhjul,1400,50,"18,9","9,3",203,1225,585,7,1280,284997,,VW
18973,18973,95,Diesel,Hatchback,Manuel,2014,133000,"114d 1,6",119900,/bmw114d16/id837785,,Sortmetal,04092013,5,6,4,Baghjul,,52,"24,4","12,2",185,1380,505,6,3020,295899,,BMW
18974,18974,120,Diesel,Stationcar,Automatisk,2019,30000,"Focus 1,5 EcoBlue Titanium stc. aut.",244500,/fordfocus15ecobluetitaniumstcaut/id837756,,Sølvmetal,15112018,5,8,4,Forhjul,1400,47,"24,4","10,5",191,1354,646,6,3520,280014,,Ford
18975,18975,100,Benzin,Stationcar,Manuel,2011,111000,"Focus 1,6 Trend Collection stc.",64900,/fordfocus16trendcollectionstc/id837668,,Sølvmetal,24022011,5,5,4,Forhjul,1200,55,"14,9","11,9",180,1175,645,6,3140,,,Ford
18976,18976,102,Benzin,Hatchback,Manuel,2017,86000,"One 1,2 102",169900,/minione12102/id837697,,Grønmetal,01072017,3,6,3,Forhjul,,40,"20,8","9,9",195,1065,505,,660,,,Mini
18977,18977,115,Diesel,Varevogn,Manuel,2014,230000,"C4 Picasso 1,6 e-HDi 115 Intensive Van",46900,/citroenc4picasso16ehdi115intensivevan/id837695,,Hvid,19092014,5,6,4,Forhjul,1600,55,25,"11,8",189,1555,385,7,2180,196355,,Citroën
18978,18978,211,Benzin,Stationcar,Automatisk,2017,72000,"E250 2,0 AMG Line stc. aut.",549800,/mercedese25020amglinestcaut/id838124,,Sort,13042017,5,9,4,Baghjul,2100,66,"15,9","7,2",243,1620,770,7,3020,,,Mercedes
18979,18979,211,Benzin,Stationcar,Automatisk,2017,72000,"E250 2,0 AMG Line stc. aut.",3503,/mercedese25020amglinestcaut/id838130,,Sort,13042017,5,9,4,Baghjul,2100,66,"15,9","7,2",243,1620,770,7,3020,,,Mercedes
18980,18980,75,Diesel,Varevogn,Manuel,2016,111000,"Caddy 1,6 TDi 75 Van",74900,/vwcaddy16tdi75van/id837729,,Hvid,01012016,4,5,4,Forhjul,1400,55,"19,2","16,7",150,1390,685,4,4680,150556,,VW
18981,18981,110,Diesel,Varevogn,Manuel,2015,90000,"Qashqai 1,5 dCi 110 Visia Van",89800,/nissanqashqai15dci110visiavan/id838137,,Hvid,29072015,5,6,4,Forhjul,1350,55,"26,3","11,9",182,1365,545,6,2180,175363,,Nissan
18982,18982,105,Diesel,Varevogn,Automatisk,2013,159000,"Touran 1,6 TDi 105 Match DSG BMT Van",87700,/vwtouran16tdi105matchdsgbmtvan/id837692,,Sort,27122012,5,7,4,Forhjul,1500,60,"21,7","12,8",183,1457,743,8,3880,,,VW
18983,18983,105,Diesel,Varevogn,Automatisk,2013,159000,"Touran 1,6 TDi 105 Match DSG BMT Van",69900,/vwtouran16tdi105matchdsgbmtvan/id837691,,Sortmetal,27122012,5,7,4,Forhjul,1500,60,"21,7","12,8",183,1457,743,8,3880,,,VW
18984,18984,630,Benzin,Coupe,Automatisk,2011,74000,"Continental Supersports 6,0 aut.",6475,/bentleycontinentalsupersports60aut/id837836,,Gråmetal,01072011,2,6,12,4x4,,90,"6,1","3,9",329,2240,510,6,15440,,,Bentley
18985,18985,240,Diesel,Stationcar,Automatisk,2015,127000,"Passat 2,0 TDi 240 Highl. Vari. DSG 4M",274900,/vwpassat20tdi240highlvaridsg4m/id837667,,,03072015,5,7,4,4x4,2200,66,"18,5","6,3",238,1735,285,6,5540,649995,,VW
18986,18986,184,Benzin,Sedan,Automatisk,2020,5000,"520i 2,0 Sport Line aut.",489900,/bmw520i20sportlineaut/id840048,,Mørkblåmetal,27052020,4,8,4,Baghjul,2000,68,"19,6","7,8",235,1505,705,6,1780,569435,,BMW
18987,18987,156,Benzin,SUV,Manuel,2016,103000,"GLA200 1,6",239900,/mercedesgla20016/id837731,,Sortmetal,28112016,5,6,4,Forhjul,1400,50,"17,2","8,9",215,1295,625,7,1880,452905,,Mercedes
18988,18988,204,El,Hatchback,Automatisk,2020,2000,Kona EV Advanced,329990,/hyundaikonaevadvanced/id837746,,Hvid,01092020,5,1,,Forhjul,,,"75,1","7,6",167,1510,660,6,660,305915,,Hyundai
18989,18989,450,Benzin,Sedan,Automatisk,2016,70000,"750Li 4,4 xDrive aut.",5559,/bmw750li44xdriveaut/id837677,,Sortmetal,07042016,4,8,8,4x4,2300,78,"8,2","4,5",250,1890,725,6,10520,2082000,,BMW
18990,18990,450,Benzin,Sedan,Automatisk,2016,70000,"750Li 4,4 xDrive aut.",327000,/bmw750li44xdriveaut/id837675,,Sortmetal,07042016,4,8,8,4x4,2300,78,"8,2","4,5",250,1890,725,6,10520,2082000,,BMW
18991,18991,75,Diesel,Hatchback,Manuel,2016,110000,"Fiesta 1,5 TDCi 75 Titanium",84900,/fordfiesta15tdci75titanium/id837707,,Gråmetal,01062016,5,5,4,Forhjul,750,40,"29,4","13,5",167,1118,457,7,1220,191250,,Ford
18992,18992,,Benzin,Mellem,Manuel,1987,184000,"Sierra 1,6 L",49500,/fordsierra16l/id837774,,Grøn,31031987,5,,,Baghjul,,,,,,,,,,,,Ford
18993,18993,194,Diesel,Stationcar,Automatisk,2017,52000,"E220 d 2,0 Avantgarde stc. aut.",3139,/mercedese220d20avantgardestcaut/id865945,,Sort,26062017,5,9,4,Baghjul,2100,66,"23,8","7,7",235,1680,770,7,3020,,,Mercedes
18994,18994,194,Diesel,Stationcar,Automatisk,2017,52000,"E220 d 2,0 Avantgarde stc. aut.",469900,/mercedese220d20avantgardestcaut/id837748,,Sort,26062017,5,9,4,Baghjul,2100,66,"23,8","7,7",235,1680,770,7,3020,,,Mercedes
18995,18995,165,Benzin,Hatchback,Manuel,2018,43000,"Insignia 1,5 Grand Sport  Turbo Dynamic Start/Stop  5d 6g",224900,/opelinsignia15grandsportturbodynamicstartstop5d6g/id876986,01082019,Sort,16072018,5,6,4,,,,"16,7",,222,2015,,,,,CM54309,Opel
18996,18996,165,Benzin,MPV,Automatisk,2015,93000,"Grand C4 Picasso 1,6 THP 165 Intensive EAT6",179900,/citroengrandc4picasso16thp165intensiveeat6/id837666,,Sølvmetal,04062015,5,6,4,Forhjul,1200,57,"17,9","8,7",210,1295,645,7,1880,359668,,Citroën
18997,18997,140,Benzin,SUV,Manuel,2015,111000,"500X 1,4 M-Air 140 Cross Plus Traction+",129900,/fiat500x14mair140crossplustractionplus/id837702,,Gråmetal,25032015,5,6,4,Forhjul,1200,48,"16,7","9,8",190,1320,555,6,1880,304620,,Fiat
18998,18998,115,Benzin,SUV,Manuel,2017,105000,"Qashqai 1,2 Dig-T 115 Acenta Connect",164800,/nissanqashqai12digt115acentaconnect/id842514,,Hvid,14022017,5,6,4,Forhjul,1200,55,"17,9","11,3",183,1250,610,6,1880,,,Nissan
18999,18999,141,Benzin,Hatchback,Automatisk,2020,9000,"Ioniq 1,6 PHEV Premium DCT",244900,/hyundaiioniq16phevpremiumdct/id837769,,Hvid,13112019,5,6,4,Forhjul,750,,"50,8","10,6",178,1550,420,7,660,264915,,Hyundai
19000,19000,120,Diesel,SUV,Automatisk,2018,89000,"Kuga 1,5 TDCi 120 Trend+ aut.",229800,/fordkuga15tdci120trendplusaut/id844179,,Sort,02082018,5,6,4,Forhjul,1200,60,"20,8",,180,1605,495,7,4380,330058,,Ford
19001,19001,105,Benzin,Stationcar,Manuel,2012,120000,"Ceed 1,4 CVVT 105 Limited SW ECO",84900,/kiaceed14cvvt105limitedsweco/id837665,,Koksmetal,25012012,5,5,4,Forhjul,1200,53,"17,2","12,4",185,1358,462,6,1880,209998,,Kia
19002,19002,112,Diesel,SUV,Automatisk,2012,92000,"Countryman Cooper 2,0 D 112 aut. ALL4",1996,/minicountrymancooper20d112autall4/id837732,,Sortmetal,28062012,5,6,4,4x4,1200,47,11,"11,8",175,1380,495,6,13180,442501,,Mini
19003,19003,184,Benzin,Cabriolet,Automatisk,2020,6000,"C200 1,5 AMG Line Cabriolet aut.",714900,/mercedesc20015amglinecabrioletaut/id862032,,Gråmetal,30032020,2,9,4,Baghjul,1600,66,"17,2","8,5",235,1545,650,7,2380,,,Mercedes
19004,19004,125,Benzin,Hatchback,Automatisk,2016,57000,"Rapid 1,4 TSi 125 Style DSG",149900,/skodarapid14tsi125styledsg/id837770,,Beigemetal,27112015,5,7,4,Forhjul,1200,55,"20,8",9,208,1226,451,6,660,234000,,Skoda
19005,19005,204,Diesel,Sedan,Automatisk,2013,118000,"508 2,2 HDi 204 GT aut.",179900,/peugeot50822hdi204gtaut/id837664,,Hvidmetal,27032013,4,6,4,Forhjul,1600,72,"17,5","8,2",234,1736,419,6,5540,587990,,Peugeot
19006,19006,110,Diesel,Hatchback,Manuel,2016,84000,"Juke 1,5 DCi N-Connecta  5d 6g",149900,/nissanjuke15dcinconnecta5d6g/id838558,01102020,KAD,05012017,4,6,4,,,,25,,175,1770,,,,,BS32639,Nissan
19007,19007,109,Diesel,Varevogn,Manuel,2015,119000,"Duster 1,5 dCi 109 Laureate Van",74900,/daciaduster15dci109laureatevan/id837706,,Hvid,20072015,5,5,4,Forhjul,1400,50,"20,8","12,2",169,1180,605,4,3880,133716,,Dacia
19008,19008,105,Benzin,Hatchback,Manuel,2014,139000,"Octavia 1,2 TSi 105 Ambition",107900,/skodaoctavia12tsi105ambition/id837761,,Koksmetal,07042014,5,6,4,Forhjul,1300,50,"20,4","10,3",196,1230,550,9,660,230999,,Skoda
19009,19009,190,Diesel,Varevogn,Automatisk,2018,71000,"Q5 2,0 TDi 190 Sport quattro S-tr Van",329900,/audiq520tdi190sportquattrostrvan/id852013,,Sort,29092017,5,7,4,4x4,2400,65,20,"7,9",218,1845,595,,4680,,,Audi
19010,19010,150,Diesel,SUV,Automatisk,2018,41000,"X1 2,0 sDrive18d aut.",299900,/bmwx120sdrive18daut/id840047,,Hvidmetal,26022018,5,8,4,Forhjul,1800,51,"23,3","9,2",205,1445,570,6,3520,466083,,BMW
19011,19011,120,Benzin,,Automatisk,2020,2500,"i30 1,0 Cw 1,0 T-GDI N-Line DCT 120HK Stc 7g Aut.",274800,/hyundaii3010cw10tgdinlinedct120hkstc7gaut/id837583,,platinium,,,,3,,,,"18,9",,,,,,,,,Hyundai
19012,19012,72,Benzin,,,2018,23500,"C1 1,0 VTi Sportline 72HK 5d",79900,/citroenc110vtisportline72hk5d/id837580,,pacific,,,,3,,,,"26,3",,,,,,,,,Citroën
19013,19013,190,Diesel,Stationcar,Automatisk,2014,193000,"520d 2,0 Touring M-Sport aut.",1561,/bmw520d20touringmsportaut/id837714,,Sortmetal,22072014,5,8,4,Baghjul,2000,70,"21,3",8,226,1710,675,6,3880,,,BMW
19014,19014,90,Benzin,Hatchback,Manuel,2020,4000,"Swift 1,2 Dualjet Hybrid Action",146900,/suzukiswift12dualjethybridaction/id837609,,Rød,10032020,5,5,4,Forhjul,1000,37,"26,8","11,9",180,966,514,7,1000,149007,,Suzuki
19015,19015,69,Benzin,Hatchback,Manuel,2010,296000,"Ka 1,2 Trend",14900,/fordka12trend/id837589,,Sort,03032010,3,5,4,Forhjul,,35,"19,6","13,1",159,840,480,6,1280,99953,,Ford
19016,19016,190,Diesel,Varevogn,Automatisk,2018,71000,"Q5 2,0 TDi 190 Sport quattro S-tr Van",369800,/audiq520tdi190sportquattrostrvan/id852012,,Sort,29092017,5,7,4,4x4,2400,65,20,"7,9",218,1845,595,,4680,,,Audi
19017,19017,68,Diesel,Hatchback,Manuel,2013,165000,"208 1,4 HDI Active  5d",56800,/peugeot20814hdiactive5d/id838193,01022020,Sortmetal,19092013,4,5,4,,,,"26,3",,163,1580,,,,,AJ26566,Peugeot
19018,19018,69,Benzin,Hatchback,Manuel,2014,55000,"108 1,0 e-VTi 69 Active",62900,/peugeot10810evti69active/id837648,,,15092014,5,5,3,Forhjul,,35,"26,3","14,3",157,860,380,6,660,99989,,Peugeot
19019,19019,136,Diesel,Varevogn,Manuel,2014,197000,"B200 1,8 CDi BE Van",74900,/mercedesb20018cdibevan/id837686,,Gråmetal,02032015,5,6,4,Forhjul,1400,50,"22,2","9,5",210,1375,655,7,3880,267386,,Mercedes
19020,19020,200,Benzin,Cabriolet,Automatisk,1972,355000,"350 SL 3,5 Cabriolet aut.",99500,/mercedes350sl35cabrioletaut/id837601,,Rød,01011972,2,,,Baghjul,,,,,,1630,340,,,,,Mercedes
19021,19021,245,Benzin,Cabriolet,Automatisk,2018,29000,"E300 2,0 AMG Line Cabriolet aut.",899500,/mercedese30020amglinecabrioletaut/id837529,,Gråmetal,25012018,2,9,4,Baghjul,1800,66,"13,9","6,6",250,1680,595,,4240,,,Mercedes
19022,19022,340,Benzin,Hatchback,Automatisk,2017,48000,"M140i 3,0 aut.",3795,/bmwm140i30aut/id837654,,Gråmetal,01102017,5,8,6,Baghjul,,52,"14,08","4,6",250,1550,490,,3740,,,BMW
19023,19023,120,Diesel,Varevogn,Manuel,2016,131000,"Grand C-Max 1,5 TDCi 120 Business Van",69900,/fordgrandcmax15tdci120businessvan/id837553,,Sortmetal,11072016,5,6,4,Forhjul,1200,60,"22,7","12,3",180,1501,724,6,3020,,,Ford
19024,19024,560,Benzin,Stationcar,Automatisk,2015,106000,"RS6 4,0 TFSi Avant quattro Tiptr.",5795,/audirs640tfsiavantquattrotiptr/id837684,,Gråmetal,01112015,5,8,8,4x4,2100,75,"10,4","3,9",250,2025,480,6,6820,2141267,,Audi
19025,19025,313,Diesel,Stationcar,Automatisk,2014,205000,"A6 Allroad 3,0 TDi 313 quattro Tiptr.",1785,/audia6allroad30tdi313quattrotiptr/id862915,,Blåmetal,13012014,5,8,6,4x4,2500,75,"14,9","5,6",250,1885,675,6,8100,1053116,,Audi
19026,19026,245,Benzin,Cabriolet,Automatisk,2018,29000,"E300 2,0 AMG Line Cabriolet aut.",3939,/mercedese30020amglinecabrioletaut/id837528,,Gråmetal,25012018,2,9,4,Baghjul,1800,66,"13,9","6,6",250,1680,595,,4240,,,Mercedes
19027,19027,69,Benzin,Hatchback,Manuel,2012,71000,"500 1,2 Lounge",64900,/fiat50012lounge/id837655,,Sortmetal,31052012,3,5,4,Forhjul,800,35,"20,8","12,9",160,840,465,7,660,168990,,Fiat
19028,19028,115,Diesel,Stationcar,Manuel,2012,222000,"Focus 1,6 TDCi 115 Edition stc.",54400,/fordfocus16tdci115editionstc/id837641,,Sortmetal,31052012,5,6,4,Forhjul,1200,53,"23,8",11,193,1250,650,6,3020,305601,,Ford
19029,19029,100,Benzin,Hatchback,Manuel,2017,22000,"i20 1,0 T-GDi Passion",119900,/hyundaii2010tgdipassion/id837642,,Brunmetal,28092017,5,5,3,Forhjul,1000,,"23,3","10,7",188,1164,436,6,660,143452,,Hyundai
19030,19030,122,Benzin,Hatchback,Manuel,2013,130000,"Leon 1,4 TSi 122 Style eco",124900,/seatleon14tsi122styleeco/id837463,,,16012013,5,6,4,Forhjul,1400,50,"19,2","9,3",202,1124,636,7,1280,259902,,Seat
19031,19031,115,Diesel,MPV,Automatisk,2018,63000,"Touran 1,6 TDi 115 Comfortline DSG 7prs",269900,/vwtouran16tdi115comfortlinedsg7prs/id837486,,Koksmetal,14092017,5,7,4,Forhjul,1500,58,"23,3","11,9",187,1560,600,7,3020,314813,,VW
19032,19032,160,Benzin,Stationcar,Automatisk,2011,188000,"Passat 1,8 TSi 160 Comfortl. Vari. DSG",119900,/vwpassat18tsi160comfortlvaridsg/id837704,,Grå,20072011,5,7,4,Forhjul,1500,70,"14,1","8,7",218,1451,509,6,3740,444400,,VW
19033,19033,60,Benzin,Hatchback,Manuel,2018,21000,"Citigo 1,0 MPi 60 Active",87700,/skodacitigo10mpi60active/id837476,,Hvid,28092017,5,5,3,Forhjul,,35,"24,4","14,4",162,934,356,4,660,89998,,Skoda
19034,19034,190,Benzin,Stationcar,Automatisk,2018,79000,"A4 2,0 TFSi 190 Sport Avant S-tr.",339900,/audia420tfsi190sportavantstr/id842452,,Sort,27092017,5,7,4,Forhjul,1500,54,"17,9","7,5",238,1565,415,6,1880,516348,,Audi
19035,19035,150,Diesel,Stationcar,Automatisk,2017,123000,"Mondeo 2,0 TDCi 150 Titanium stc. aut.",259900,/fordmondeo20tdci150titaniumstcaut/id837612,,Sølvmetal,24072017,5,6,4,Forhjul,2000,60,"20,8",10,208,1601,729,7,3880,480625,,Ford
19036,19036,165,Diesel,Varevogn,Manuel,2018,45000,"Master III T35 2,3 dCi 165 L3H2 Kassevogn RWD",185000,/renaultmasteriiit3523dci165l3h2kassevognrwd/id847639,,Sort,12022018,,6,4,Baghjul,3500,105,"11,6",,140,2321,1179,1,11480,340288,,Renault
19037,19037,150,Benzin,Sedan,Automatisk,2019,57000,"Arteon 1,5 TSi 150 Elegance Business DSG",399900,/vwarteon15tsi150elegancebusinessdsg/id837563,,Sort,04122018,4,7,4,Forhjul,1600,66,"18,3","8,9",220,1459,671,7,1780,485685,,VW
19038,19038,112,Diesel,Hatchback,Manuel,2012,190000,"308 1,6 e-HDi 112 Active",49900,/peugeot30816ehdi112active/id837462,,,27022012,5,6,4,Forhjul,1300,60,"23,8","11,4",190,1493,367,6,3020,261992,,Peugeot
19039,19039,95,Benzin,Hatchback,Automatisk,2018,52000,"Polo 1,0 TSi 95 Comfortline DSG",189800,/vwpolo10tsi95comfortlinedsg/id844610,,Hvid,18122017,5,7,3,Forhjul,1000,40,"21,7","10,8",187,1180,470,6,1160,199995,,VW
19040,19040,150,Diesel,MPV,Manuel,2016,148000,"Touran 2,0 TDi 150 Comfortline 7prs",199800,/vwtouran20tdi150comfortline7prs/id837524,,Grå,01062016,5,6,4,Forhjul,2000,58,"22,7","9,3",208,1552,628,7,3020,387965,,VW
19041,19041,115,Benzin,SUV,Manuel,2017,40000,"Qashqai 1,2 Dig-T 115 Acenta Connect",174900,/nissanqashqai12digt115acentaconnect/id837569,,Sortmetal,28022017,5,6,4,Forhjul,1200,55,"17,9","11,3",183,1250,610,6,1880,,,Nissan
19042,19042,510,Benzin,Coupe,Automatisk,2015,26000,"AMG GT S 4,0 aut.",1479900,/mercedesamggts40aut/id839366,,Gråmetal,19052015,2,7,8,Baghjul,,65,"10,6","3,8",310,1645,245,7,6200,2577840,,Mercedes
19043,19043,100,Diesel,Hatchback,Manuel,2015,140000,"208 1,6 BlueHDi 100 Active Sky",74900,/peugeot20816bluehdi100activesky/id837518,,Gråmetal,07042015,5,5,4,Forhjul,700,50,"33,3","10,7",187,1265,415,6,260,,,Peugeot
19044,19044,190,Diesel,Stationcar,Automatisk,2014,147000,"A6 2,0 TDi 190 Ultra Avant S-tr.",249800,/audia620tdi190ultraavantstr/id837502,,Sølvmetal,01012015,5,7,4,Forhjul,1800,65,"21,7","8,5",226,1700,445,6,3880,717393,,Audi
19045,19045,100,Diesel,Hatchback,Manuel,2019,21000,"208 1,5 BlueHDi 100 Emotion+",129800,/peugeot20815bluehdi100emotionplus/id845335,,Sortmetal,22082019,5,5,4,Forhjul,1150,45,"30,6","10,5",188,1224,306,6,2220,131009,,Peugeot
19046,19046,224,Benzin,MPV,Automatisk,2017,65000,"225xe 1,5 Active Tourer Advantage aut.",279900,/bmw225xe15activetoureradvantageaut/id838457,,Gråmetal,21112017,5,6,3,4x4,,36,"30,4","6,7",202,1635,545,6,920,409720,,BMW
19047,19047,224,Benzin,MPV,Automatisk,2017,65000,"225xe 1,5 Active Tourer Advantage aut.",2656,/bmw225xe15activetoureradvantageaut/id840900,,Gråmetal,21112017,5,6,3,4x4,,36,"30,4","6,7",202,1635,545,6,920,409720,,BMW
19048,19048,150,Benzin,SUV,Automatisk,2021,6000,Q3 TFSi Prestige SB S-tr.,439900,/audiq3tfsiprestigesbstr/id837613,,Hvidmetal,20102020,5,7,4,Forhjul,1800,58,"18,6","9,5",201,1505,565,6,1780,451915,,Audi
19049,19049,100,Benzin,Hatchback,Manuel,2017,14000,"Fiesta 1,0 SCTi 100 Titanium",149900,/fordfiesta10scti100titanium/id837513,,Bronzemetal,22082018,5,5,3,Forhjul,800,42,"23,3","12,2",180,954,601,7,1080,168672,,Ford
19050,19050,136,Benzin/El,Stationcar,Automatisk,2018,25000,"Auris 1,8 Touring Sports  B/EL H2 Selected  Stc Aut.",209900,/toyotaauris18touringsportsbelh2selectedstcaut/id858000,,SølvMetal,06092018,,5,,,,,,,,,,,,,919969,Toyota
19051,19051,265,Diesel,Sedan,Automatisk,2012,225000,"CLS350 3,0 CDi aut. 4-M BE",2000,/mercedescls35030cdiaut4mbe/id837727,,,05112012,4,7,6,4x4,,80,"14,9","6,4",250,1775,585,7,8100,,,Mercedes
19052,19052,116,Benzin,Hatchback,Manuel,2017,26000,"Auris 1,2 T T2 Comfort Safety Sense  5d 6g",159900,/toyotaauris12tt2comfortsafetysense5d6g/id875076,,Sort,01092017,4,6,4,,,,"21,3",,195,1820,,,,,919968,Toyota
19053,19053,109,Diesel,Stationcar,Manuel,2007,297000,"407 1,6 HDi ST Sport SW",19900,/peugeot40716hdistsportsw/id837461,,,18052007,5,5,4,Forhjul,1000,66,"17,9","12,1",189,1467,660,7,6540,319990,,Peugeot
19054,19054,,Diesel,Varevogn,Manuel,1986,1000,Rover Land Rover D Van,299000,/landroverlandroverdvan/id837600,,Brun,28041986,,,,4x4,,,,,,,,,,,,Land
19055,19055,110,Diesel,Hatchback,Manuel,2017,91000,"Megane IV 1,5 dCi 110 Zen",129800,/renaultmeganeiv15dci110zen/id837566,,Hvid,06062017,5,6,4,Forhjul,1650,47,"29,4","11,3",188,1180,631,6,1220,235099,,Renault
19056,19056,95,Diesel,Varevogn,Manuel,2016,53000,"Transit Courier 1,6 TDCi 95 Trend Van",69800,/fordtransitcourier16tdci95trendvan/id837972,,Hvid,12022016,4,5,4,Forhjul,500,47,"26,3",,166,1140,525,4,2180,158616,,Ford
19057,19057,69,Benzin,Hatchback,Manuel,2010,283000,"Ka 1,2 SE",22900,/fordka12se/id837514,,Gråmetal,20072010,3,5,4,Forhjul,,35,"19,6","13,1",159,840,480,6,1280,,,Ford
19058,19058,114,Diesel,Varevogn,Automatisk,2019,2000,"Sprinter 211 2,2 CDi A2 Kassevogn aut. FWD",269800,/mercedessprinter21122cdia2kassevognautfwd/id841641,,Hvid,19032019,,7,,Forhjul,,,"12,7",,,,,,9820,,,Mercedes
19059,19059,430,Benzin,Cabriolet,Automatisk,2014,29000,"R8 4,2 FSi Spyder quattro S-tr.",6695,/audir842fsispyderquattrostr/id837470,,Sortmetal,21022014,2,6,8,4x4,,80,"7,9","4,5",300,1760,105,6,10520,2898926,,Audi
19060,19060,120,Diesel,Hatchback,Manuel,2017,54000,"V40 2,0 D2 120 Kinetic Eco",169800,/volvov4020d2120kineticeco/id837565,,Sortmetal,09032017,5,6,4,Forhjul,1500,40,"31,3","10,5",190,1292,688,8,1220,294000,,Volvo
19061,19061,125,Benzin,Hatchback,Manuel,2017,93000,"Golf VII 1,4 TSi 125 Allstar BMT",169900,/vwgolfvii14tsi125allstarbmt/id837604,,Gråmetal,31032017,5,6,4,Forhjul,1400,50,"19,2","9,1",204,1225,505,7,1280,274990,,VW
19062,19062,150,Benzin,SUV,Automatisk,2018,56000,"XV 2,0 Active CVT",284800,/subaruxv20activecvt/id839450,,Orange,01062018,5,6,4,4x4,1400,60,"14,5","10,4",197,1477,463,7,3640,379900,,Subaru
19063,19063,194,Diesel,Sedan,Automatisk,2017,52000,"E220 d 2,0 Avantgarde aut.",419800,/mercedese220d20avantgardeaut/id837544,,Gråmetal,11082016,4,9,4,Baghjul,2100,50,"25,6","7,3",240,1680,640,7,2180,,,Mercedes
